Account_name,Degree,betweenness,closeness,id,name,ml_target,Degree_betweenness_closeness,Centrality_std
5406,0.000106104,1.60E-06,0.300153664,5406,charan1922,0,0.300261365,-0.333337878
30081,0.000265259,1.08E-06,0.299993634,30081,jjesusfilho,1,0.300259973,-0.333371312
21706,7.96E-05,5.90E-08,0.300179953,21706,chenguowei,0,0.30025959,-0.333380514
14522,7.96E-05,2.09E-08,0.300179953,14522,ducknorris,0,0.300259552,-0.33338143
25568,7.96E-05,8.84E-07,0.300170393,25568,jpyatachkov,0,0.300250854,-0.333590433
26056,0.000185681,4.53E-06,0.300060491,26056,L4Z3RC47,1,0.300250698,-0.333594198
14109,0.000159155,5.18E-07,0.300081987,14109,VOREVER,0,0.300241661,-0.333811348
33467,0.000159155,2.10E-06,0.30007721,33467,jucrouzet,0,0.300238465,-0.333888145
29699,0.00013263,2.67E-07,0.300098709,29699,antoligy,0,0.300231605,-0.334052976
24580,0.000344837,6.19E-05,0.299824236,24580,Crease29,0,0.300230948,-0.334068761
32658,7.96E-05,1.73E-06,0.300144105,32658,ryancblack,1,0.300225412,-0.334201791
15387,0.000159155,1.97E-06,0.300060491,15387,maxzhang1985,0,0.300221616,-0.334293002
32995,0.000212207,4.18E-06,0.300003183,32995,ValKiriann,0,0.300219567,-0.334342237
6137,0.000689673,4.79E-05,0.299478877,6137,tdpetrou,1,0.30021643,-0.334417635
18874,0.00013263,3.75E-06,0.300067656,18874,sudoguy,0,0.300204033,-0.334715511
5519,7.96E-05,2.84E-07,0.3001226,5519,babakness,0,0.300202461,-0.334753277
12545,0.000185681,7.38E-07,0.300012733,12545,markpenaranda,0,0.300199152,-0.3348328
14721,0.000159155,3.43E-07,0.30003661,14721,hanuor,0,0.300196109,-0.33490592
25426,0.000185681,7.45E-07,0.300007958,25426,maxbeckers,0,0.300194385,-0.334947357
22354,0.00013263,1.51E-06,0.300058103,22354,PaoloCifariello,0,0.300192239,-0.334998926
26138,0.000530518,6.64E-06,0.299638358,26138,BaaniLeen,1,0.30017552,-0.335400659
15118,0.00058357,4.55E-06,0.299585972,15118,DiegoYungh,0,0.300174089,-0.335435049
20668,0.000185681,5.73E-08,0.299984085,20668,LNoe-lzy,0,0.300169824,-0.335537534
21192,7.96E-05,2.25E-06,0.300079599,21192,camjc,0,0.300161428,-0.33573928
15148,0.000238733,3.01E-07,0.299922034,15148,oathsign,0,0.300161068,-0.335747925
5223,0.000159155,2.49E-06,0.299998408,5223,baesparza,0,0.300160054,-0.335772298
27409,0.000291785,3.17E-07,0.299864779,27409,CuneytYilmaz,0,0.300156881,-0.335848547
13628,0.000185681,3.72E-06,0.299967377,13628,ebarakazuhiro,0,0.300156775,-0.335851094
2014,0.00013263,1.17E-06,0.300022283,2014,oquidave,0,0.300156083,-0.335867729
16047,0.00013263,1.25E-06,0.300012733,16047,leebrian,1,0.300146612,-0.336095295
31083,0.000238733,2.04E-05,0.299881476,31083,laurentzziu,0,0.300140602,-0.336239717
4531,0.000159155,1.34E-07,0.29997215,4531,Stanny2017,0,0.30013144,-0.336459879
14626,7.96E-05,1.04E-07,0.30004855,14626,gpahal,0,0.300128232,-0.336536959
4919,7.96E-05,2.47E-07,0.300046162,4919,leejh3224,0,0.300125987,-0.336590901
27131,0.000265259,3.17E-05,0.299821852,27131,cleverbeagle,0,0.300118844,-0.336762533
34378,0.000344837,2.33E-06,0.299767018,34378,Timehsw,0,0.300114185,-0.336874487
19419,0.00013263,6.44E-07,0.299979311,19419,bartdominiak,0,0.300112585,-0.336912949
13984,0.000185681,9.31E-08,0.29992442,13984,Jack-cool,0,0.300110195,-0.336970381
24555,0.000159155,4.38E-06,0.299941124,24555,seunogunmola,0,0.300104654,-0.337103508
3820,7.96E-05,1.00E-07,0.300017508,3820,nicolasxu,0,0.300097186,-0.337282967
2422,0.000185681,5.67E-07,0.299910104,2422,igroomgrim,0,0.300096353,-0.337302989
8825,0.000212207,7.26E-07,0.299881476,8825,nairihar,0,0.300094409,-0.337349697
26804,0.000610096,1.17E-06,0.299481256,26804,oyeleyemustapha,0,0.300092523,-0.337395027
28091,0.000371363,1.32E-06,0.299719353,28091,froschdesign,0,0.300092036,-0.337406731
31260,0.000503992,3.87E-05,0.299543125,31260,ss8651twtw,0,0.300085805,-0.337556448
15685,0.000159155,3.92E-07,0.29991249,15685,richlloydmiles,0,0.300072038,-0.337887267
15850,5.31E-05,9.73E-08,0.300012733,15850,haripery,0,0.300065882,-0.338035179
13030,0.000291785,4.38E-06,0.299759868,13030,leewaycn,0,0.30005603,-0.338271918
4240,0.000557044,1.73E-05,0.299464603,4240,Prakash2403,1,0.300038928,-0.33868286
31489,7.96E-05,1.66E-07,0.29995783,31489,maletor,0,0.300037573,-0.33871542
36193,0.000106104,3.01E-06,0.29992442,36193,LukeTully,0,0.300033532,-0.338812529
20327,0.000106104,2.48E-07,0.29992442,20327,kaseyhinton,0,0.300030772,-0.338878854
35112,0.000106104,9.56E-08,0.299922034,35112,AdrianRibao,0,0.300028233,-0.338939852
29402,0.000185681,6.98E-07,0.299833775,29402,gbechtold,0,0.300020154,-0.339133995
16216,0.00013263,6.00E-05,0.299814698,16216,functionalStoic,0,0.300007313,-0.339442548
27765,0.000106104,6.29E-07,0.299900561,27765,shtirlic,0,0.300007293,-0.339443033
9789,0.000318311,5.41E-07,0.299681232,9789,relign,0,0.300000084,-0.339616256
35101,0.00013263,3.60E-06,0.299862394,35101,YogeshNain,1,0.299998627,-0.339651264
17784,0.000185681,7.22E-08,0.299812314,17784,chenhongen,0,0.299998068,-0.339664713
15858,7.96E-05,3.05E-08,0.299914876,15858,j-collier,0,0.299994484,-0.339750818
8661,0.000344837,1.55E-05,0.299631213,8661,eos21,0,0.299991501,-0.339822509
13828,7.96E-05,3.46E-08,0.299910104,13828,joshdover,0,0.299989716,-0.339865385
27764,0.000185681,1.98E-06,0.299800393,27764,andrelugomes,0,0.29998805,-0.33990543
8062,0.000106104,5.33E-05,0.299824236,8062,ohtangza,0,0.299983617,-0.340011949
19987,0.000477466,5.43E-05,0.299450331,19987,Sagemw,1,0.299982084,-0.340048798
1490,0.000397889,3.55E-06,0.29957883,1490,izhangzhihao,0,0.299980267,-0.340092455
7771,0.000397889,6.82E-05,0.299509808,7771,MummyDing,1,0.299975924,-0.34019681
27818,0.000185681,9.34E-07,0.299788473,27818,Friday21,1,0.299975088,-0.340216905
11878,0.000344837,3.48E-07,0.299628832,11878,Harley-xk,0,0.299974016,-0.34024265
22579,7.96E-05,1.17E-07,0.299893404,22579,WTxiaomage,0,0.299973099,-0.340264693
31414,0.000291785,4.96E-06,0.299674086,31414,beneverard,0,0.299970831,-0.340319188
10286,7.96E-05,1.82E-06,0.299881476,10286,AshwiniSwain,1,0.299962876,-0.340510352
2720,0.000663148,0.000129444,0.29916992,2720,phatboyg,0,0.299962512,-0.340519098
13268,0.000185681,1.38E-08,0.299774169,13268,anyuxuan,0,0.299959865,-0.340582703
35947,0.000318311,4.97E-07,0.29964074,35947,sehgalayush1,1,0.299959547,-0.340590326
16721,5.31E-05,0,0.299900561,16721,royhobbstn,0,0.299953613,-0.340732932
27210,0.000106104,1.45E-06,0.299845699,27210,andreformento,0,0.299953252,-0.340741598
32118,0.000106104,1.55E-07,0.299843314,32118,Moussawi7,0,0.299949573,-0.340830006
20750,0.000212207,8.79E-07,0.299736034,20750,igomez10,0,0.299949121,-0.34084086
32458,0.000265259,7.59E-06,0.299674086,32458,erossignon,0,0.299946935,-0.340893387
2768,7.96E-05,9.26E-07,0.299864779,2768,Kuluso97,1,0.299945282,-0.340933105
32525,0.000530518,2.85E-05,0.299386123,32525,nlpjoe,1,0.299945095,-0.34093761
29731,7.96E-05,3.25E-07,0.299855238,29731,acatton,1,0.299935141,-0.341176784
6413,0.000185681,7.96E-07,0.299743184,6413,Akramz,0,0.299929661,-0.34130847
4966,0.000185681,7.09E-07,0.299740801,4966,dannypsnl,1,0.299927191,-0.341367814
17521,7.96E-05,5.20E-07,0.299845699,17521,DanielSchuette,0,0.299925796,-0.341401341
17664,5.31E-05,1.27E-07,0.299869549,17664,aa362ce,1,0.299922728,-0.341475069
24069,0.000106104,4.72E-07,0.299812314,24069,memob0x,0,0.29991889,-0.341567293
12847,5.31E-05,1.11E-07,0.299862394,12847,kaiyuzhao,0,0.299915557,-0.341647391
21274,0.000265259,3.26E-06,0.299643121,21274,sunshineYin,1,0.299911645,-0.341741382
26446,0.000291785,5.37E-07,0.299609782,26446,hackshen,0,0.299902104,-0.341970659
25201,0.000477466,3.87E-06,0.299419413,25201,hiqsol,0,0.299900754,-0.342003091
33037,7.96E-05,4.52E-07,0.299817083,33037,marcosfelt,0,0.299897113,-0.342090578
9774,0.000106104,1.13E-07,0.299790857,9774,romansavrulin,0,0.299897074,-0.342091523
32430,0.000159155,6.01E-07,0.299733651,32430,ronaldfalcao,0,0.299893407,-0.342179619
8096,0.000424414,2.82E-06,0.299464603,8096,jiazt,0,0.299891838,-0.342217327
21642,0.000106104,1.62E-06,0.299783705,21642,kosson,0,0.29989143,-0.34222713
14572,0.00013263,9.33E-05,0.299664558,14572,arinto,1,0.299890514,-0.342249143
22493,0.00013263,1.09E-06,0.299752717,22493,sairamkrish,0,0.299886438,-0.342347089
12908,0.000265259,2.47E-07,0.299616925,12908,antuotuto,0,0.299882432,-0.342443357
6581,0.000185681,1.50E-06,0.299685997,6581,stormqx,0,0.299873182,-0.342665611
10787,0.000424414,1.02E-06,0.299445574,10787,htmlk,0,0.29987101,-0.342717822
9329,7.96E-05,9.30E-08,0.299790857,9329,erickrawczyk,0,0.299870527,-0.342729414
20626,0.000185681,3.91E-06,0.29967885,20626,kwunyeung,0,0.299868446,-0.342779425
22955,7.96E-05,2.32E-07,0.299788473,22955,Maartz,0,0.299868283,-0.342783352
24087,5.31E-05,5.21E-09,0.299814698,24087,dotmh,0,0.299867755,-0.342796017
24364,0.000159155,8.39E-07,0.29970744,24364,AlejandroMataGuillen,0,0.299867434,-0.342803735
19161,0.000185681,3.77E-05,0.29964074,19161,abhishekms1047,1,0.299864109,-0.342883629
30290,0.000424414,2.55E-06,0.299431304,30290,emersonjsouza,0,0.299858267,-0.343024021
34195,0.000159155,2.35E-05,0.299674086,34195,pfhawkins,0,0.299856786,-0.343059609
35718,7.96E-05,2.98E-08,0.299769402,35718,noahfl,1,0.29984901,-0.343246468
11108,0.00013263,7.37E-07,0.299714588,11108,theGrandmaster05,0,0.299847954,-0.343271825
4196,0.000159155,2.00E-07,0.29967885,4196,nixjdm,0,0.299838205,-0.343506088
12176,0.000185681,1.65E-06,0.299643121,12176,garious,1,0.299830449,-0.343692459
1412,0.000663148,1.31E-05,0.299150928,1412,ihewro,0,0.299827214,-0.343770188
3660,5.31E-05,7.01E-08,0.299771786,3660,alvapatrice,1,0.299824908,-0.343825621
30911,0.00013263,5.71E-08,0.299690762,30911,leoMehlig,1,0.299823448,-0.343860683
14833,0.000318311,1.81E-06,0.299497911,14833,boblannon,1,0.299818033,-0.343990819
9118,0.000238733,2.27E-06,0.29957645,9118,hungtruong,0,0.299817452,-0.344004766
25934,0.000716199,2.27E-06,0.299098713,25934,aliumujib,0,0.299817185,-0.344011179
32931,0.000265259,1.81E-06,0.299545505,32931,mttk,1,0.299812572,-0.344122043
11893,5.31E-05,9.08E-08,0.299750334,11893,braidn,0,0.299803477,-0.344340592
1796,0.000185681,3.76E-06,0.299609782,1796,Maha41,1,0.299799218,-0.344442916
31765,0.000344837,4.00E-06,0.299443196,31765,chenguanfu511,1,0.299792035,-0.344615514
23859,7.96E-05,6.00E-06,0.299700292,23859,romeovs,0,0.299785873,-0.344763597
2371,7.96E-05,3.27E-08,0.299702674,2371,billturner,0,0.299782285,-0.344849816
14260,0.000185681,1.45E-06,0.299593115,14260,AdityaPrasadMishra,1,0.299780249,-0.344898739
30922,7.96E-05,1.26E-07,0.299700292,30922,Shaing,1,0.299779996,-0.344904824
7757,7.96E-05,0,0.299697909,7757,timelessz,0,0.299777487,-0.344965105
8819,0.000159155,3.04E-06,0.299600257,8819,PeterKow,0,0.299762448,-0.345326473
989,0.000106104,1.49E-07,0.29965503,989,novocaine,1,0.299761282,-0.345354485
24260,0.000106104,0.000106386,0.299547885,24260,mucill,0,0.299760375,-0.345376292
16108,0.00013263,8.33E-07,0.29962645,16108,genie-youn,0,0.299759913,-0.34538739
26031,0.000212207,2.00E-06,0.299545505,26031,TheEngineerz,0,0.299759716,-0.345392122
5885,7.96E-05,4.26E-07,0.299671704,5885,WhoSV,0,0.299751708,-0.345584557
13722,0.000159155,4.94E-05,0.299543125,13722,bianan,1,0.299751689,-0.345585005
34723,5.31E-05,5.17E-08,0.299690762,34723,tetchel,0,0.299743865,-0.345773007
16559,0.000185681,1.50E-06,0.299555026,16559,chrisdlangton,0,0.299742208,-0.345812822
23956,0.000212207,6.01E-05,0.299469361,23956,nandesh553,1,0.299741684,-0.345825426
16262,0.000159155,3.87E-07,0.29957883,16262,richistron,0,0.299738373,-0.345904986
29953,0.000291785,5.51E-05,0.299390878,29953,GeekGhc,0,0.299737763,-0.345919636
14119,0.000106104,1.15E-07,0.299631213,14119,evansims,0,0.299737432,-0.345927606
10375,7.96E-05,1.35E-06,0.29965503,10375,heyoni,1,0.299735961,-0.345962951
11790,0.000344837,2.95E-06,0.299386123,11790,gamblenull1996,0,0.299733911,-0.346012212
412,0.000424414,2.23E-06,0.299298179,412,cheh,0,0.299724822,-0.346230612
8173,7.96E-05,3.39E-07,0.299638358,8173,kishorevaishnav,0,0.299718274,-0.346387939
33520,5.31E-05,7.40E-08,0.299662176,33520,john-difool,0,0.299715301,-0.346459377
16525,0.00013263,4.06E-05,0.299540745,16525,hiveer,0,0.299713991,-0.346490861
37097,0.000159155,1.89E-06,0.299552646,37097,iFeras93,0,0.299713695,-0.346497967
18749,0.000238733,5.54E-05,0.299419413,18749,ewanlee,1,0.299713566,-0.346501086
21253,0.000185681,1.24E-06,0.299524086,21253,eisenheimjelid,0,0.299711011,-0.346562472
18621,0.000159155,4.45E-06,0.299543125,18621,cameronb23,0,0.29970673,-0.346665338
11437,0.000159155,5.34E-05,0.299486014,11437,MathMesquita,0,0.299698546,-0.346862006
20428,0.000106104,4.64E-07,0.299585972,20428,dtseng123,1,0.29969254,-0.347006324
9277,0.000185681,8.65E-06,0.299495531,9277,kamranayub,0,0.299689867,-0.347070556
31526,7.96E-05,2.49E-07,0.299609782,31526,Demo233,1,0.299689608,-0.347076768
22603,7.96E-05,1.02E-06,0.299602638,22603,kshux,0,0.299683239,-0.347229823
26628,0.000106104,2.14E-06,0.299574069,26628,mt-digital,0,0.299682313,-0.347252073
6956,5.31E-05,1.11E-06,0.29962645,6956,bakhtiyor,0,0.299680609,-0.347293022
29317,0.000212207,5.99E-07,0.299466982,29317,morgan,0,0.299679788,-0.347312732
32867,5.31E-05,1.40E-07,0.299624069,32867,rafaelveiga,0,0.299677261,-0.347373465
5305,0.000291785,6.76E-05,0.299317189,5305,d4n1elchen,0,0.299676598,-0.347389385
9665,5.31E-05,4.42E-08,0.299619306,9665,HiroIshikawa,0,0.299672402,-0.347490208
4505,5.31E-05,5.48E-08,0.299616925,4505,jwv,0,0.299670032,-0.347547172
33791,0.000238733,1.39E-07,0.299428925,33791,kekegdsz,0,0.299667797,-0.347600864
18639,5.31E-05,4.80E-08,0.299612163,18639,ronanmccoy,0,0.299665263,-0.347661771
6373,0.000159155,1.47E-07,0.299505049,6373,jbtronics,0,0.299664352,-0.347683663
19570,0.000106104,9.79E-08,0.299552646,19570,cchen408,0,0.299658847,-0.347815932
2160,0.000106104,1.18E-06,0.299547885,2160,MarkusLewis,0,0.299655169,-0.347904316
17065,0.000185681,1.13E-06,0.299466982,17065,Angzz,1,0.299653792,-0.347937395
15636,0.00013263,2.29E-07,0.299516947,15636,heydenberk,1,0.299649805,-0.348033215
4596,0.000185681,2.39E-07,0.299462225,4596,Mozfe,0,0.299648145,-0.348073092
35548,7.96E-05,1.05E-06,0.299566928,35548,JacksonWuxs,1,0.299647553,-0.348087328
27632,0.00013263,5.44E-05,0.299459846,27632,moonflare,0,0.29964686,-0.348103984
2726,5.31E-05,0,0.299593115,2726,godlaugh,0,0.299646167,-0.348120638
8796,0.000265259,1.19E-05,0.299367104,8796,jeffochoa,0,0.299644234,-0.348167086
34573,7.96E-05,1.94E-06,0.299562167,34573,djavaui,0,0.299643684,-0.348180281
26671,0.000106104,5.55E-06,0.299531225,26671,sgammon,0,0.299642884,-0.348199521
10156,0.00013263,2.05E-07,0.299507428,10156,Utkarshnamdeo,0,0.299640263,-0.348262497
34124,0.000265259,1.37E-06,0.299371858,34124,robertmitchellv,1,0.299638491,-0.348305084
30881,0.00045094,3.72E-06,0.299181791,30881,hsupu,0,0.29963645,-0.348354125
33617,0.000344837,1.24E-07,0.29929105,33617,allangrds,0,0.299636011,-0.348364674
13453,7.96E-05,2.50E-07,0.299550265,13453,jonathanGB,0,0.299630093,-0.348506877
207,5.31E-05,3.44E-07,0.29957645,207,HiDAl,0,0.299629846,-0.34851281
13707,0.000159155,1.08E-06,0.299469361,13707,lorenaramonda,0,0.299629593,-0.348518885
24249,0.00013263,1.79E-08,0.299495531,24249,songguangyu,0,0.299628179,-0.348552873
37461,0.000291785,8.65E-06,0.299326696,37461,AjjuSingh,1,0.299627133,-0.348577992
18823,0.000185681,2.38E-06,0.299438439,18823,bhaskarshankarling,0,0.299626496,-0.348593301
34911,0.000265259,3.63E-07,0.299357595,34911,drklrd,0,0.299623217,-0.348672093
13224,0.00116714,8.09E-07,0.298454645,13224,Auwalms,0,0.299622593,-0.348687086
287,0.000106104,9.12E-07,0.299514567,287,a-dabrowski,0,0.299621582,-0.348711379
13792,0.000238733,3.04E-06,0.299376613,13792,Presto412,0,0.299618388,-0.348788143
14696,0.000954932,3.28E-05,0.298629594,14696,HarleyHK,1,0.299617292,-0.348814471
34563,0.000159155,3.31E-07,0.299457467,34563,GesJeremie,0,0.299616954,-0.348822605
18808,7.96E-05,9.08E-07,0.299535985,18808,gousta,0,0.299616471,-0.348834206
27845,0.000159155,2.22E-06,0.299455088,27845,jiexiong2016,1,0.299616466,-0.348834327
16865,0.000185681,1.66E-06,0.299426547,16865,Steppschuh,0,0.299613885,-0.348896328
255,0.000238733,4.90E-07,0.299374236,255,ihorzenich,0,0.299613459,-0.348906585
986,0.000185681,8.26E-07,0.299424169,986,mmphego,1,0.299610676,-0.348973452
9405,0.000185681,5.33E-05,0.299369481,9405,theaidem,0,0.299608434,-0.349027313
51,0.00013263,2.69E-06,0.299466982,51,damianlajara,0,0.299602307,-0.349174561
1302,0.000238733,1.17E-06,0.299357595,1302,Nekmo,0,0.299597495,-0.349290169
34388,5.31E-05,4.39E-08,0.299540745,34388,CleberOtaviano,0,0.299593841,-0.34937799
11784,0.000159155,5.38E-07,0.299433682,11784,StevenKowalzik,0,0.299593376,-0.349389167
1179,0.000212207,3.72E-07,0.299378991,1179,ibrahimmumcu,0,0.29959157,-0.349432565
22733,0.000106104,9.78E-08,0.299478877,22733,siegfriedgrimbeek,0,0.299585078,-0.349588541
5309,0.000185681,6.99E-07,0.299398011,5309,asela-wijesinghe,1,0.299584392,-0.349605035
14981,0.000265259,1.33E-07,0.29931006,14981,furkanayhan,0,0.299575452,-0.349819852
28613,0.000159155,1.96E-07,0.299395634,28613,K2,0,0.299554985,-0.350311658
1541,5.31E-05,1.27E-08,0.299497911,1541,emecell,0,0.299550975,-0.350408019
22697,0.000106104,1.79E-07,0.299443196,22697,codepr,0,0.299549478,-0.350443993
33123,0.000318311,3.33E-06,0.29922691,33123,andrewharvey,0,0.299548551,-0.350466275
5499,7.96E-05,2.03E-07,0.299466982,5499,pein0119,0,0.299546763,-0.350509242
16637,7.96E-05,5.32E-05,0.299409901,16637,MaksimDan,1,0.299542689,-0.350607123
32913,0.00013263,9.40E-07,0.299405145,32913,cjbj,0,0.299538715,-0.350702625
12088,0.000265259,1.99E-06,0.299267292,12088,SalemAttia,0,0.299534543,-0.350802859
6379,7.96E-05,3.56E-06,0.299447953,6379,evervasquez,0,0.299531089,-0.350885878
29818,0.000185681,4.77E-07,0.299338579,29818,PolarBearAndrew,0,0.299524737,-0.351038491
15992,0.000291785,1.12E-06,0.299229286,15992,DfKimera,0,0.299522195,-0.351099579
327,0.00013263,2.01E-07,0.299383745,327,artisonian,0,0.299516576,-0.35123461
12828,0.000212207,6.45E-06,0.299295803,12828,AlanGabbianelli,0,0.299514465,-0.351285337
31389,5.31E-05,8.92E-08,0.299455088,31389,rjaus,0,0.29950823,-0.351435163
15185,0.000238733,2.87E-06,0.29926254,15185,djwesto,0,0.299504145,-0.351533315
20730,7.96E-05,6.38E-08,0.299424169,20730,thephw,0,0.299503811,-0.351541349
30141,5.31E-05,2.32E-07,0.299443196,30141,epeterson320,0,0.299496479,-0.351717516
13256,0.000185681,2.35E-07,0.29931006,13256,apostolos,0,0.299495977,-0.351729588
26583,0.000238733,1.31E-05,0.299243537,26583,leaderj1001,1,0.299495363,-0.351744335
14719,0.000503992,5.53E-06,0.298984852,14719,Neeke,0,0.299494373,-0.351768127
7029,0.000106104,6.37E-06,0.299376613,7029,qmcree,0,0.29948909,-0.351895074
31626,0.000371363,2.32E-06,0.299115325,31626,berat,0,0.299489009,-0.351897008
7550,0.00013263,5.43E-05,0.299300555,7550,sillylogger,0,0.299487488,-0.351933558
29322,0.000159155,9.60E-06,0.299314813,29322,naufalziyad,1,0.299483573,-0.352027635
29498,0.000291785,1.70E-07,0.299191289,29498,kelosun,0,0.299483244,-0.352035547
28075,0.000238733,9.21E-07,0.299238786,28075,ChrisCummins,0,0.29947844,-0.352150985
13379,0.000265259,4.93E-07,0.299212661,13379,edvorg,0,0.299478413,-0.352151628
16153,0.000106104,2.13E-07,0.299371858,16153,creaux,0,0.299478175,-0.352157362
4670,5.31E-05,2.76E-08,0.299421791,4670,JohnLBevan,0,0.29947487,-0.352236762
32067,0.000106104,2.23E-06,0.299364726,32067,pt-br,0,0.299473063,-0.352280183
26514,0.000344837,1.54E-06,0.299122445,26514,Caiyeon,0,0.299468819,-0.352382159
3070,0.000291785,3.87E-07,0.299174669,3070,Zegendary,0,0.299466841,-0.352429705
667,0.000212207,4.42E-06,0.299248287,667,asiagood,1,0.299464918,-0.352475909
9235,0.000265259,1.57E-07,0.299193664,9235,danielsz,1,0.29945908,-0.352616192
17401,0.000159155,1.72E-06,0.299295803,17401,SanjeevMurthy,0,0.299456682,-0.352673814
32923,5.31E-05,4.55E-07,0.299400389,32923,chearmstrong,0,0.299453896,-0.352740759
8839,0.000291785,0.000149084,0.299006194,8839,gjy3035,1,0.299447063,-0.352904943
8457,0.000159155,1.10E-06,0.299279171,8457,sorki,1,0.299439431,-0.353088349
29396,0.00013263,2.58E-06,0.299302931,29396,alanibrus,0,0.29943814,-0.353119356
10245,0.000106104,2.23E-07,0.299331449,10245,BrunoQuaresma,0,0.299437775,-0.353128124
33775,7.96E-05,9.09E-08,0.299357595,33775,NumbDai,0,0.299437264,-0.353140425
32126,0.000291785,2.83E-06,0.299141433,32126,rajivshah3,0,0.299436046,-0.353169675
162,0.000159155,2.60E-07,0.299272043,162,alethea,0,0.299431458,-0.353279922
4363,0.000397889,6.92E-07,0.299029912,4363,mahmutakyol,0,0.299428492,-0.353351198
4663,0.000106104,1.60E-07,0.299317189,4663,Vishal-Lakkapathri,0,0.299423453,-0.35347227
7566,0.000185681,9.68E-07,0.299231661,7566,annygutierrez,1,0.29941831,-0.353595856
6889,0.000185681,1.57E-06,0.299224535,6889,hugojosefson,0,0.299411789,-0.35375257
1100,0.000106104,3.84E-08,0.299300555,1100,Yangerle,0,0.299406697,-0.353874917
29125,0.000185681,2.89E-07,0.299217411,29125,nackjicholson,0,0.299403381,-0.353954601
17590,7.96E-05,2.53E-07,0.299317189,17590,clinttepe,1,0.29939702,-0.354107457
4680,0.000503992,8.60E-06,0.298882925,4680,SimonZhangITer,0,0.299395516,-0.354143585
26762,7.96E-05,3.22E-07,0.299312436,26762,ameuret,0,0.299392336,-0.354219993
12052,7.96E-05,2.36E-06,0.299307684,12052,ACA30,1,0.299389625,-0.354285135
19191,0.000265259,6.69E-07,0.299122445,19191,johnolafenwa,1,0.299388373,-0.354315236
7779,7.96E-05,5.10E-07,0.299307684,7779,JayHuster,1,0.299387772,-0.354329673
32194,0.000212207,5.74E-07,0.299172294,32194,Atiladanvi,0,0.299385076,-0.354394465
17880,5.31E-05,1.30E-07,0.299326696,17880,sarneeh,0,0.299379877,-0.354519379
11369,5.31E-05,8.22E-08,0.299326696,11369,shootermv,0,0.29937983,-0.35452052
21755,0.000212207,2.35E-06,0.299165172,21755,skalanter,0,0.299379731,-0.354522898
35987,0.000371363,2.11E-06,0.299003823,35987,shochdoerfer,0,0.299377293,-0.354581464
6693,0.00045094,1.98E-06,0.298923214,6693,laphets,0,0.299376134,-0.354609328
22987,0.000212207,3.73E-06,0.299155676,22987,ErickZH,0,0.299371612,-0.354717985
6457,0.000106104,1.62E-06,0.299257789,6457,lurraca,0,0.29936551,-0.354864613
16545,0.00013263,2.28E-07,0.299231661,16545,kuldeepdhaka,0,0.299364518,-0.354888442
9639,0.000610096,7.38E-05,0.29867928,9639,Mariusmarten,1,0.299363182,-0.354920552
35353,0.000159155,6.00E-07,0.299196038,35353,simmzl,0,0.299355793,-0.355098093
31465,0.000291785,5.81E-07,0.299063122,31465,ZZZWY,1,0.299355488,-0.355105427
14935,0.000291785,5.68E-07,0.299063122,14935,dongm2ez,0,0.299355475,-0.355105739
27741,0.000344837,5.81E-05,0.298946918,27741,mikevocalz,0,0.299349847,-0.355240981
33399,0.000371363,5.47E-05,0.298920843,33399,cartermp,0,0.299346916,-0.355311414
8998,5.31E-05,1.61E-07,0.29929105,8998,Rohithyeravothula,1,0.299344263,-0.355375149
30536,0.000344837,1.61E-05,0.298982481,30536,DevasenaInupakutika,1,0.299343443,-0.355394861
2835,0.000185681,6.43E-07,0.299155676,2835,derkhadim,0,0.299342,-0.355429533
14153,7.96E-05,4.14E-07,0.299260165,14153,Goamaral,0,0.299340156,-0.355473845
29238,7.96E-05,2.26E-07,0.299253038,29238,rsodre,1,0.299332842,-0.355649604
14629,5.31E-05,1.76E-07,0.299279171,14629,siamcomm,0,0.299332398,-0.355660259
9533,0.00013263,1.26E-07,0.299193664,9533,VGraupera,0,0.299326419,-0.355803927
4267,0.000477466,5.44E-05,0.298792908,4267,JaleelNazir,0,0.299324818,-0.3558424
10844,0.000159155,9.71E-07,0.299160424,10844,Youpinadi,0,0.299320551,-0.355944945
8878,0.000159155,4.48E-07,0.299146181,8878,mbrn,0,0.299305784,-0.356299784
28261,0.000238733,5.15E-07,0.299063122,28261,alxyang,0,0.29930237,-0.356381813
22263,7.96E-05,1.92E-07,0.29922216,22263,daijapan,1,0.29930193,-0.356392382
24529,0.000159155,8.33E-06,0.299134312,24529,Beyyes,1,0.299301799,-0.356395529
6128,0.000212207,7.22E-07,0.299086849,6128,duluca,0,0.299299778,-0.356444105
22253,0.00013263,5.23E-08,0.299165172,22253,kcomain,0,0.299297854,-0.356490336
28600,7.96E-05,1.43E-07,0.299207911,28600,jakutis,0,0.299287632,-0.356735951
29420,0.000663148,1.42E-05,0.298605941,29420,thepushkarp,1,0.29928324,-0.356841488
6963,0.000159155,9.01E-07,0.299117698,6963,croustibat,0,0.299277755,-0.356973308
24496,0.000424414,4.40E-07,0.298852124,24496,cevio,0,0.299276978,-0.356991975
948,7.96E-05,1.02E-06,0.299196038,948,Oliveralr,0,0.299276638,-0.357000142
5265,0.000106104,1.36E-08,0.299167546,5265,prafulrana,0,0.299273663,-0.357071615
33956,5.31E-05,3.08E-08,0.299219786,33956,telmaantunes,0,0.299272868,-0.357090726
